,delta_t,batch_lengths,avg_return,actor_losses,critic_losses
703,1680330212.9434352,28642,-7.0663305593411145,0.008139390498399734,723.056884765625
704,1680330247.9901595,28668,-7.073092476010558,0.012286078184843063,721.3604125976562
705,1680330282.9608545,28600,-7.073057138720795,0.07619832456111908,724.0972290039062
706,1680330318.1237404,28620,-7.069293034877702,0.022659558802843094,725.62841796875
707,1680330353.138159,28635,-7.062249835501075,-0.007105451077222824,723.6693725585938
708,1680330387.9040883,28659,-7.064276831809606,-0.07737479358911514,721.9121704101562
709,1680330422.9159396,28648,-7.065245129115025,0.023475585505366325,722.90966796875
710,1680330458.1186657,28646,-7.073833767150937,0.03808572515845299,724.8340454101562
711,1680330493.0714757,28656,-7.071244976207201,0.0361371710896492,722.5030517578125
712,1680330528.0825114,28645,-7.070564185499156,0.07121875882148743,721.7981567382812
713,1680330562.8385642,28627,-7.058208051907684,0.0016147036803886294,718.906494140625
714,1680330597.6375983,28651,-7.070350211646717,0.02005469799041748,719.1724853515625
715,1680330632.8335388,28661,-7.067092489901738,0.011277522891759872,719.5575561523438
716,1680330667.6250186,28669,-7.063683058421602,-0.01178399845957756,722.7828979492188
717,1680330702.6049066,28646,-7.063628853580697,0.01825225166976452,721.4640502929688
718,1680330737.8032558,28660,-7.0749323863600155,0.04464709386229515,720.0403442382812
719,1680330772.3824353,28646,-7.070881017201926,0.023457886651158333,721.2833862304688
720,1680330807.1848168,28660,-7.067337254879503,-0.01210817415267229,720.90673828125
721,1680330841.9435148,28640,-7.068135988835996,0.046020761132240295,721.9044189453125
722,1680330876.747557,28644,-7.062594499718766,0.0073199826292693615,719.7680053710938
723,1680330911.721753,28639,-7.069722020984238,0.049346696585416794,719.8424072265625
724,1680330946.792525,28653,-7.066152473076766,-0.010418081656098366,721.2947998046875
725,1680330982.120223,28667,-7.060461742345524,-0.040217380970716476,722.7105712890625
726,1680331016.8915925,28609,-7.070367623728051,0.08044976741075516,721.3726806640625
727,1680331051.895211,28647,-7.058775767091943,0.02458508126437664,718.1363525390625
728,1680331086.6700096,28658,-7.066512592596263,0.030869988724589348,720.2993774414062
729,1680331121.2661717,28665,-7.065111109260985,0.007416722364723682,719.084716796875
730,1680331156.4863205,28642,-7.072043444440063,0.06198009476065636,720.6373901367188
731,1680331191.4521618,28646,-7.07082845664227,0.018826011568307877,718.9414672851562
732,1680331226.441048,28621,-7.073704105402321,0.09991713613271713,719.5767822265625
733,1680331261.235851,28644,-7.065117684990286,0.035948172211647034,719.3548583984375
734,1680331296.0116162,28651,-7.062966665172058,-0.009232270531356335,719.4227294921875
735,1680331331.0080805,28648,-7.059038013897159,-0.011954589746892452,720.1273193359375
736,1680331366.01093,28655,-7.061892608650353,-0.045180659741163254,719.072509765625
737,1680331401.1730163,28651,-7.069838699492306,0.04016181826591492,719.600830078125
738,1680331436.2121854,28657,-7.0677204225138714,0.07213325053453445,722.1668701171875
739,1680331471.337512,28572,-7.069587993118241,0.08113343268632889,720.2832641601562
740,1680331506.1558778,28628,-7.0737308420949265,0.1015733852982521,715.6863403320312
741,1680331541.1446943,28645,-7.0731154547228074,0.03776870295405388,726.8419799804688
742,1680331575.9470541,28647,-7.06174922734499,-0.027949640527367592,719.2313232421875
743,1680331610.9569051,28668,-7.063235420462077,-0.02476775459945202,723.420654296875
744,1680331645.7241428,28663,-7.061178033671297,-0.036636944860219955,717.09912109375
745,1680331680.695155,28663,-7.067657110943154,-0.001358203124254942,718.4755249023438
746,1680331715.6707234,28649,-7.06693931256483,0.03295600041747093,718.4955444335938
747,1680331750.6660104,28650,-7.062297173975249,0.021134916692972183,718.0869140625
748,1680331785.247816,28650,-7.062595489444469,0.020179955288767815,718.7144165039062
749,1680331820.4487104,28645,-7.066032447433283,0.051833625882864,718.1531372070312
750,1680331855.6254473,28651,-7.0632175758127635,0.06455987691879272,717.8117065429688
751,1680331890.690505,28649,-7.06375029602439,0.020783210173249245,718.72021484375
752,1680331925.425779,28665,-7.072747555299136,0.09133578836917877,719.0613403320312
753,1680331960.4113429,28620,-7.072263511131875,0.0397823266685009,717.1552734375
754,1680331995.384186,28636,-7.06872304714701,0.0749099999666214,719.421142578125
755,1680332030.1959932,28642,-7.05920393560343,-0.007333441637456417,716.8944702148438
756,1680332064.984431,28658,-7.071556264915956,0.03021681122481823,717.0127563476562
757,1680332099.574692,28660,-7.064929911474823,0.006704428698867559,718.3250732421875
758,1680332134.9547172,28634,-7.084465735323488,0.1053045317530632,719.8701782226562
759,1680332170.1737232,28651,-7.067033895495098,-0.02935892529785633,720.192626953125
760,1680332204.9374733,28642,-7.0557344214550195,0.02007652074098587,716.6319580078125
761,1680332240.1040773,28644,-7.054304670401888,-0.006825095973908901,716.8722534179688
762,1680332274.8989904,28650,-7.0695547143928525,0.005097511224448681,719.8624267578125
763,1680332309.4843917,28628,-7.052453288677417,-0.005643240176141262,717.657958984375
764,1680332344.274534,28652,-7.060998091260671,0.03435976803302765,711.8495483398438
765,1680332379.0621548,28642,-7.062162814757221,0.025185860693454742,715.4107055664062
766,1680332414.0531259,28614,-7.0664132140841875,0.10171396285295486,717.01806640625
767,1680332449.0433347,28651,-7.07001669624813,0.09713192284107208,719.2162475585938
768,1680332484.0503964,28633,-7.067449415859956,0.027122486382722855,717.1476440429688
769,1680332518.8454971,28651,-7.0599171154112685,-0.006866979878395796,713.0263061523438
770,1680332553.8143563,28622,-7.066956959142206,0.08851482719182968,717.3175048828125
771,1680332588.6612012,28667,-7.054933346336774,-0.012880920432507992,716.3753051757812
772,1680332623.579325,28665,-7.07166490846943,0.05205822363495827,717.7356567382812
773,1680332658.57889,28640,-7.066649059109066,0.050995782017707825,713.8765258789062
774,1680332693.5597172,28649,-7.061019068962265,0.005886866245418787,715.4708251953125
775,1680332728.735304,28639,-7.076450526761434,0.11625207215547562,717.996826171875
776,1680332763.9361994,28648,-7.065259159583112,0.0012544335331767797,719.5074462890625
777,1680332798.9761786,28649,-7.068016880114559,0.012505199760198593,712.3898315429688
778,1680332833.7284489,28667,-7.069117145846955,0.056473009288311005,715.2947998046875
779,1680332869.3416052,28638,-7.06997103928153,0.07116369903087616,713.7557373046875
780,1680332904.1108172,28651,-7.060202287702928,-0.0036467283498495817,714.752685546875
781,1680332939.1301212,28634,-7.067262051964532,0.07110613584518433,714.8132934570312
782,1680332974.0769584,28564,-7.0692292724909045,0.10037992149591446,716.2963256835938
783,1680333009.0708063,28660,-7.063237476649256,0.0059489901177585125,714.4968872070312
784,1680333044.0856588,28602,-7.062942449119068,-0.0015223153168335557,713.1438598632812
785,1680333079.2299438,28617,-7.069208269421997,0.05796996131539345,716.5209350585938
786,1680333113.8231606,28661,-7.071237981354766,0.032858528196811676,716.0881958007812
787,1680333149.0493784,28667,-7.058420427383536,-0.07273948937654495,713.368896484375
788,1680333184.2564197,28645,-7.069453079757012,0.0478142686188221,714.4888916015625
789,1680333219.1956363,28635,-7.070078074507782,0.012034210376441479,712.972412109375
790,1680333254.203468,28647,-7.070754965515695,0.0798828974366188,714.5508422851562
791,1680333289.1912007,28643,-7.0749082707840465,0.10015153884887695,713.4556884765625
792,1680333324.1752868,28636,-7.0641357544076895,0.06964671611785889,713.4293823242188
793,1680333359.1659973,28610,-7.0796074809329035,0.14701922237873077,719.0516357421875
794,1680333393.7567546,28651,-7.062194862318143,-0.02581869438290596,711.7732543945312
795,1680333428.5297177,28637,-7.06654055363292,-0.02818693406879902,713.1857299804688
796,1680333463.3560734,28611,-7.063312301636449,0.039856962859630585,712.8151245117188
797,1680333497.9263308,28664,-7.0646415665451245,-0.023231372237205505,712.5614624023438
798,1680333532.6965642,28669,-7.06161673020704,-0.026678970083594322,715.9173583984375
799,1680333567.6894605,28638,-7.063084941277862,0.004169486928731203,714.2875366210938
800,1680333602.2801223,28660,-7.0636076377314545,0.09965711832046509,712.503173828125
801,1680333637.4594574,28614,-7.049986734974525,0.11355648189783096,715.1090698242188
802,1680333672.306188,28611,-7.065171025569731,0.14515149593353271,712.666015625
803,1680333707.4603086,28662,-7.056907475283259,-0.03142475336790085,711.4716186523438
804,1680333742.6217577,28653,-7.06399188511103,-0.01099389512091875,712.013427734375
805,1680333777.651929,28663,-7.06821375155873,0.04145852476358414,712.1200561523438
806,1680333812.414293,28636,-7.069184244326923,0.04901634901762009,712.6312255859375
807,1680333847.2076385,28623,-7.066457331798878,0.10541532188653946,715.1453247070312
808,1680333882.376145,28654,-7.072932871198861,0.0543568879365921,711.7874145507812
809,1680333917.5971336,28629,-7.063205128142485,0.00723356893286109,711.5970458984375
810,1680333952.5689423,28645,-7.066444214823784,0.022270934656262398,714.9569091796875
811,1680333987.3573813,28639,-7.060309320440877,0.024551421403884888,714.8561401367188
812,1680334021.962143,28602,-7.060478233222247,0.05653608962893486,707.6189575195312
813,1680334057.1420324,28657,-7.065824002663483,0.053551532328128815,711.02783203125
814,1680334092.1176407,28656,-7.061036676032977,0.02450096234679222,712.40087890625
815,1680334127.1226883,28653,-7.061416023809416,-0.0009911413071677089,710.5061645507812
816,1680334161.697974,28602,-7.070994205018388,0.05642876774072647,710.4697875976562
817,1680334196.6883633,28607,-7.063897987495319,0.08517518639564514,705.5606079101562
818,1680334231.928982,28604,-7.067379828050674,0.07893361151218414,712.2738647460938
819,1680334266.8994708,28649,-7.065921526051793,-0.01067638210952282,711.2420043945312
820,1680334301.6592293,28571,-7.070203227840567,0.2366575300693512,741.4131469726562
821,1680334336.654181,28590,-7.047434314196053,0.01707061193883419,711.9725341796875
822,1680334371.6187117,28585,-7.063613166721913,0.01759893074631691,708.4242553710938
823,1680334406.6408658,28653,-7.061184873377893,0.050096295773983,713.391357421875
824,1680334441.2132142,28605,-7.056515419995597,-0.08448565006256104,713.9421997070312
825,1680334475.9871244,28575,-7.0468846267981355,-0.12094692140817642,709.7654418945312
826,1680334510.9857447,28637,-7.064746232354358,0.05106981843709946,708.5340576171875
827,1680334545.9643016,28669,-7.054371104913369,-0.032193657010793686,707.5603637695312
828,1680334580.5635521,28626,-7.064229402259528,0.04040326923131943,711.7495727539062
829,1680334615.5460222,28627,-7.058994435158155,0.0867263525724411,711.4799194335938
830,1680334650.7462046,28628,-7.069644022172818,0.13375452160835266,707.860107421875
831,1680334685.5348878,28629,-7.061344925999476,0.10054127126932144,714.8648071289062
832,1680334720.3184938,28666,-7.05817910038004,-0.04226337745785713,705.789794921875
833,1680334755.2971308,28621,-7.063924220822781,0.014068628661334515,710.6773681640625
834,1680334790.0900564,28647,-7.061144875087481,-0.004515749402344227,711.666015625
835,1680334825.273695,28598,-7.070658533015977,0.19370287656784058,713.1600952148438
836,1680334860.2716606,28663,-7.048722271504292,-0.08603494614362717,705.410888671875
837,1680334895.2916493,28614,-7.0612963055139,0.04248720034956932,714.5416870117188
838,1680334930.2742596,28587,-7.065572102081396,0.08371856808662415,713.0767211914062
839,1680334965.0651572,28651,-7.061868337415655,0.10317354649305344,707.2119750976562
840,1680335000.055449,28595,-7.060429775286183,0.01044930424541235,709.3406982421875
841,1680335035.0171933,28632,-7.0484271229432505,-0.06517227739095688,711.2341918945312
842,1680335070.1998942,28630,-7.040949038875437,-0.09448742121458054,708.3128051757812
843,1680335105.2414865,28670,-7.054905866703905,-0.045231565833091736,702.18408203125
844,1680335140.3731031,28609,-7.05580235930258,0.08671434968709946,712.2049560546875
845,1680335175.383007,28603,-7.054619045007842,0.15103259682655334,703.7686157226562
846,1680335210.410402,28608,-7.056029165244621,0.04823490232229233,713.1220703125
847,1680335245.145958,28617,-7.0710781173912,0.10089021176099777,709.3947143554688
848,1680335279.768197,28601,-7.046833094230047,0.0510985292494297,716.0078735351562
849,1680335314.9090781,28632,-7.047147259781719,-0.00928512029349804,703.3497314453125
850,1680335350.1136134,28605,-7.060597665132235,0.014793770387768745,714.3751220703125
851,1680335384.7050438,28618,-7.069254514787584,0.13769203424453735,713.8522338867188
852,1680335419.8824565,28639,-7.064424395419891,0.01639411970973015,710.8223266601562
853,1680335454.6984665,28626,-7.062328217922462,-0.013747958466410637,709.7315673828125
854,1680335489.4756856,28582,-7.0465698073772876,-0.05549749732017517,708.8016357421875
855,1680335524.4639838,28646,-7.052445123400613,-0.07185248285531998,712.3749389648438
856,1680335559.2649615,28518,-7.062101585558099,0.10573331266641617,708.4644775390625
857,1680335594.4261365,28639,-7.052284869434429,-0.020173171535134315,702.5394897460938
858,1680335629.435202,28586,-7.04770512637509,0.02830171212553978,714.8124389648438
859,1680335664.4126053,28596,-7.060136066094453,0.024234790354967117,711.2459716796875
860,1680335699.3885698,28601,-7.043451301111534,0.005750113166868687,711.5596313476562
861,1680335734.5947874,28521,-7.048573757890656,0.08186598867177963,710.0039672851562
862,1680335769.6402314,28607,-7.0601086878126065,0.10204257071018219,711.4210815429688
863,1680335804.3900998,28596,-7.053618773614779,-0.005281773395836353,710.84765625
864,1680335839.184402,28572,-7.051717495564887,0.060608427971601486,715.7395629882812
865,1680335874.1404421,28601,-7.060890969626395,-0.054393041878938675,721.2942504882812
866,1680335909.366196,28580,-7.0756919352845715,-0.024205900728702545,710.4910888671875
867,1680335944.1413162,28628,-7.0327837358291445,-0.18174497783184052,707.2918701171875
868,1680335979.303481,28585,-7.053482976238428,-0.004471501335501671,712.8912353515625
869,1680336014.088024,28516,-7.0548812115865935,0.002753285691142082,717.637939453125
870,1680336048.9379654,28546,-7.030376765045891,0.013336308300495148,714.2907104492188
871,1680336083.6844904,28495,-7.051005296493109,0.11188129335641861,718.1184692382812
872,1680336118.4682016,28518,-7.024225229133323,-0.017696676775813103,720.3526611328125
873,1680336153.2760227,28575,-7.027344153262306,-0.2733299136161804,709.0025024414062
874,1680336188.2476377,28550,-7.0365947247458,0.16625617444515228,712.253662109375
875,1680336223.2402215,28517,-7.025709517515192,0.09680692106485367,717.2113037109375
876,1680336258.4231431,28491,-7.028238582231706,0.032690733671188354,703.94921875
877,1680336293.6184926,28526,-7.018700031866108,-0.03802606090903282,712.8145751953125
878,1680336328.804436,28564,-7.03563636058404,-0.015923364087939262,704.4255981445312
879,1680336363.8121252,28535,-7.033435758447694,-0.07744340598583221,717.9000244140625
880,1680336398.5765963,28458,-7.046973358629719,-0.003199749393388629,713.7828369140625
881,1680336433.3726742,28407,-7.012404464831259,0.26021257042884827,716.391357421875
882,1680336468.1641452,28487,-7.050286989664966,0.1517246961593628,716.6624755859375
883,1680336502.9632535,28438,-7.009155671854315,-0.17746026813983917,717.1484375
884,1680336537.925355,28334,-7.038155883302832,-0.03585701808333397,722.6810302734375
885,1680336573.1315062,28337,-7.0075263076502345,-0.11092578619718552,712.9127197265625
886,1680336608.1306326,28357,-7.0041807812398105,-0.10986355692148209,725.3256225585938
887,1680336643.317778,28347,-6.9867314365619775,-0.24717219173908234,701.6806030273438
888,1680336678.3234372,28308,-7.001426747350091,-0.05178601294755936,737.4497680664062
889,1680336713.510762,28322,-7.010095299975065,-0.22238276898860931,730.575927734375
890,1680336748.0677934,28081,-6.998488086031059,0.08085529506206512,724.3605346679688
891,1680336782.8575087,28119,-7.000224278575937,0.22545264661312103,716.9273071289062
892,1680336818.0352273,28135,-7.0262363548158655,0.02775568701326847,727.0966186523438
893,1680336853.029867,28020,-7.014321675924332,0.12563635408878326,726.1549072265625
894,1680336888.04564,27824,-7.032785336717843,0.26164814829826355,728.7066650390625
895,1680336923.0175357,27752,-6.95565407062321,-0.1478593796491623,734.091796875
896,1680336957.8140666,27664,-6.984744843459002,-0.27403369545936584,752.173095703125
897,1680336992.804908,27606,-6.989652437005974,-0.3853830099105835,730.8414306640625
898,1680337027.798337,27522,-6.983385367814122,-0.20183630287647247,773.8436279296875
899,1680337062.6011243,27305,-6.956590741371263,0.29961076378822327,753.9304809570312
900,1680337096.9429514,27077,-7.020323145424114,0.3072730302810669,781.9487915039062
901,1680337131.3850641,27474,-6.93638965672749,-0.5640975832939148,746.3577270507812
902,1680337165.9524539,27121,-6.993209036879885,-0.16286887228488922,765.4623413085938
903,1680337200.7283094,27104,-7.002705029929545,0.16435793042182922,767.515869140625
904,1680337235.5295508,27047,-7.014002210636969,-0.027388963848352432,752.9330444335938
905,1680337270.506201,26680,-6.996339951809255,0.07277663797140121,836.7749633789062
906,1680337305.2836819,26856,-6.989741872775388,-0.22362862527370453,768.06787109375
907,1680337339.8723464,27045,-7.010111188519715,-0.11206700652837753,760.5966796875
908,1680337374.4650571,26848,-7.065641927606655,0.14639128744602203,778.3182373046875
909,1680337409.0652235,26947,-7.057957883154644,0.04280555248260498,786.047607421875
910,1680337443.6355922,26887,-7.0726724520069,0.7193765640258789,816.8524169921875
911,1680337478.2672498,26724,-7.012218036285909,-0.2959553599357605,755.473876953125
912,1680337513.0298085,26948,-6.97871531879909,-0.7964106798171997,744.7852783203125
913,1680337547.806035,26868,-6.974586715346113,-0.5498002171516418,742.9014282226562
914,1680337582.3977523,26521,-7.030508379714384,0.7809159159660339,788.2897338867188
915,1680337617.1800888,26688,-7.012088100093773,0.33329910039901733,767.558837890625
916,1680337651.7890568,26672,-7.008479640860331,-0.22818943858146667,776.4113159179688
917,1680337686.1613605,26900,-7.035548881205839,-0.1372685581445694,778.9216918945312
918,1680337720.7683668,26547,-6.961184903881793,-0.3356572687625885,748.2484741210938
919,1680337755.3441148,26789,-6.996823997480785,-0.3816232979297638,771.030517578125
920,1680337790.1120229,26836,-7.016915958945252,-0.044980794191360474,781.4988403320312
921,1680337824.749635,26822,-7.045777160939685,0.176535502076149,777.66015625
922,1680337859.4926918,26776,-6.983664342842738,-0.010056796483695507,749.7120971679688
923,1680337894.3065512,26973,-7.031313176691285,0.11094146966934204,783.0111083984375
924,1680337929.2663882,26768,-7.016515489154051,0.2827101945877075,736.49267578125
925,1680337963.9061494,26364,-7.011095709617775,0.5415500998497009,750.2000122070312
926,1680337998.3276715,26472,-7.023667819315496,0.35019344091415405,764.318115234375
927,1680338032.8704278,26443,-7.0441257748302135,0.2500802278518677,806.9671630859375
928,1680338067.466784,26072,-7.015470133733655,0.4773032069206238,820.6009521484375
929,1680338102.2365866,26721,-6.997044527079621,-1.15666663646698,762.6832275390625
930,1680338137.0412362,26672,-6.987876469122928,-0.3624112904071808,781.2254028320312
931,1680338172.0248091,26909,-7.034986058770607,-0.28151753544807434,779.7361450195312
932,1680338206.833282,26982,-6.9693878149752475,-0.4754519462585449,745.599609375
933,1680338241.7881458,27003,-7.0071148677703325,-0.5113940834999084,762.1329345703125
934,1680338276.61294,26940,-7.047861475247752,0.30033645033836365,768.8544921875
935,1680338311.3986406,26703,-7.047818649170563,0.7904322147369385,739.6876831054688
936,1680338346.1441183,27163,-7.0163146318126435,0.08416932821273804,772.851318359375
937,1680338380.9551558,27471,-7.001927302551563,-0.5590901374816895,753.2788696289062
938,1680338415.9346085,27205,-7.043482935862387,-0.15211331844329834,774.5341186523438
939,1680338450.5220833,27407,-7.020129668945318,-0.31605473160743713,773.5035400390625
940,1680338485.5084941,27072,-7.011206635028578,0.3576267659664154,792.8325805664062
941,1680338520.525288,27084,-7.0504509290448985,0.5298819541931152,775.8372192382812
942,1680338555.0876024,27112,-7.005347310532124,-0.0705525204539299,766.5735473632812
943,1680338589.8867283,27259,-7.0422361121141375,-0.09912735968828201,757.9450073242188
944,1680338624.6607573,27224,-7.035625717663107,-0.34282436966896057,735.723876953125
945,1680338659.479361,26985,-7.000216745671927,0.032160475850105286,780.4223022460938
946,1680338694.4761238,27381,-7.030145210457491,-0.04660248011350632,756.3228759765625
947,1680338729.6708746,27214,-7.002985157722022,-0.11045823246240616,763.861083984375
948,1680338764.4098577,27009,-6.993059618670553,0.05934489145874977,749.9263305664062
949,1680338799.2321815,27206,-7.0119762080528725,0.08746952563524246,778.3181762695312
950,1680338834.01113,27182,-7.035398075239762,0.5203210115432739,754.3263549804688
951,1680338868.7881534,27108,-6.979506224376094,-0.25546979904174805,737.9016723632812
952,1680338903.586567,27002,-7.0406905168337435,0.10070967674255371,749.4391479492188
953,1680338938.3858757,27007,-7.003091953247133,-0.28137195110321045,775.3386840820312
954,1680338973.347914,27041,-7.0023756704107,0.4626145660877228,761.5703735351562
955,1680339008.133388,26749,-7.016765690550249,0.47433191537857056,800.2282104492188
956,1680339042.943559,27065,-6.998520752213016,0.09173748642206192,753.41064453125
957,1680339077.7313979,26702,-7.0080895751270775,-0.4074527323246002,735.666748046875
958,1680339112.3302982,26784,-6.989769520970244,-0.1373315453529358,762.3316040039062
959,1680339147.284959,26470,-6.998427575998661,0.8015640377998352,779.8883056640625
960,1680339182.2547686,26539,-6.984878219011158,0.063306525349617,767.1886596679688
961,1680339216.718413,26651,-6.99162115748914,-0.4628548324108124,789.0197143554688
962,1680339251.6774817,26563,-6.986900138766283,-0.10072676092386246,756.7997436523438
963,1680339286.6397798,26350,-6.970705093250834,-0.13279694318771362,758.3310546875
964,1680339321.4500773,26140,-6.999259571094579,0.6366670727729797,833.017333984375
965,1680339355.8450148,25952,-7.0031698002614595,0.5201228857040405,812.4805908203125
966,1680339390.6402912,26039,-6.9944633559906135,-0.017353300005197525,784.209228515625
967,1680339425.4192307,25761,-7.05661153921186,0.5953682661056519,797.091552734375
968,1680339459.979021,25834,-7.066202987192118,0.230873242020607,806.5086669921875
969,1680339494.6445262,25968,-6.9727157021653,-1.2239174842834473,794.1406860351562
970,1680339529.414102,25698,-7.021133494980441,-0.3627677857875824,822.93798828125
971,1680339564.3306077,25961,-6.978259933967956,0.17735600471496582,851.6801147460938
972,1680339598.9784787,25714,-6.950359095352524,-0.4186219871044159,784.2765502929688
973,1680339634.1375933,25730,-6.940931968578275,-0.31439879536628723,805.185302734375
974,1680339668.9458923,25276,-7.008644609167789,0.7735262513160706,895.2597045898438
975,1680339703.9954998,25664,-7.060941436449213,0.32911238074302673,826.8622436523438
976,1680339739.3139994,25388,-6.93334481224575,-0.480359822511673,765.6935424804688
977,1680339774.264708,25053,-6.968737224175906,0.014338304288685322,846.966064453125
978,1680339809.2824726,24805,-7.021496109984258,1.0654950141906738,824.197509765625
979,1680339844.024121,24767,-6.974681595029559,-0.7189618349075317,782.6464233398438
980,1680339878.8647542,24781,-7.042497857134656,0.1483350396156311,799.4849243164062
981,1680339914.217862,25103,-6.989031975427537,-1.252029299736023,873.9141845703125
982,1680339949.656119,25314,-6.924208597965621,-1.1259938478469849,786.9725952148438
983,1680339985.2361188,25252,-6.890886485174375,-0.6865994930267334,812.7750854492188
984,1680340021.025873,25883,-6.849139155723649,-1.1910756826400757,803.0952758789062
985,1680340056.761044,25660,-6.8482148567178625,-0.9578754305839539,807.4287109375
986,1680340092.399937,25757,-6.782123524580863,-0.6422629952430725,785.094482421875
987,1680340128.2008462,25994,-6.768215108825327,-0.8684892058372498,803.8447875976562
988,1680340163.9792595,26088,-6.827130482682273,0.23250558972358704,785.5557250976562
989,1680340200.1680934,26329,-6.758125195898632,-0.22251103818416595,773.2395629882812
990,1680340236.5743573,26788,-6.640213751390285,-1.472377896308899,748.8502197265625
991,1680340272.5761936,27024,-6.635609572719042,-1.746791958808899,767.7181396484375
992,1680340308.9273374,27177,-6.6290106784746,-1.0498186349868774,754.357421875
993,1680340345.3456538,27549,-6.54520902178075,-1.2143712043762207,734.1331176757812
994,1680340381.5166938,27537,-6.560952719498678,-0.07654333114624023,752.261474609375
995,1680340417.885391,27894,-6.504700984801424,-0.38432905077934265,722.1874389648438
996,1680340454.0817668,28177,-6.497277816117115,-0.49820464849472046,729.5117797851562
997,1680340490.865678,28202,-6.428392383901417,-0.8812090158462524,716.4982299804688
998,1680340527.4619484,28285,-6.461998104961151,-0.0691826269030571,773.427001953125
999,1680340564.1079113,28463,-6.440861393655935,-0.08169620484113693,740.8697509765625
1000,1680340601.0422223,28519,-6.395915513064218,-0.38934481143951416,720.6610107421875
1001,1680340637.848833,28517,-6.42180309193776,-0.036135483533144,707.0369873046875
1002,1680340674.6297147,28789,-6.369326887276526,-0.4960283637046814,716.1307983398438
1003,1680340711.2272255,28685,-6.4134672367014725,-0.10078185051679611,718.7252807617188
1004,1680340748.5792766,28651,-6.3816994160255565,0.24329261481761932,709.8825073242188
1005,1680340786.4060686,28651,-6.412332242653404,0.3370237648487091,717.6104125976562
1006,1680340824.1805975,28787,-6.367848310428383,-0.2973661422729492,734.7871704101562
1007,1680340863.7939124,28864,-6.383896861517906,-0.3405476212501526,704.1795654296875
1008,1680340900.7342057,28978,-6.35443657307591,-0.4832501709461212,722.8856201171875
1009,1680340937.7210827,28965,-6.345651790540753,-0.3130873739719391,713.8768310546875
1010,1680340974.9226148,29135,-6.322202969319077,-0.4163109362125397,700.1950073242188
1011,1680341012.1266322,29149,-6.3289649268127866,-0.2558966875076294,716.1307373046875
1012,1680341048.903424,29112,-6.336965995903794,0.21636441349983215,710.9986572265625
1013,1680341085.889604,29095,-6.335204608672643,0.3811235725879669,722.5059204101562
1014,1680341123.2850606,29217,-6.340721972441861,0.3280596137046814,727.7418823242188
1015,1680341160.308325,29092,-6.285886993553089,-0.13752692937850952,702.9382934570312
1016,1680341197.8357115,29198,-6.289239415291201,-0.3585229814052582,696.2327880859375
1017,1680341234.8408031,29306,-6.313737049330105,-0.31360816955566406,720.5634765625
1018,1680341272.025592,29330,-6.298195397393914,-0.23440222442150116,708.0308227539062
1019,1680341309.429794,29315,-6.283551618412901,-0.1536545306444168,692.6929931640625
1020,1680341346.6107252,29455,-6.273496319727498,-0.18025177717208862,716.75830078125
1021,1680341383.9856238,29452,-6.286560588894788,-0.19763898849487305,712.6836547851562
1022,1680341421.370822,29354,-6.303104999941208,0.29947012662887573,704.613037109375
1023,1680341458.343355,29347,-6.279275828500296,0.2457379847764969,712.7979125976562
1024,1680341495.3512716,29424,-6.261940143455418,0.048940423876047134,707.1344604492188
1025,1680341532.7393436,29452,-6.27665703907802,-0.0003677859203889966,718.6411743164062
1026,1680341570.1177924,29423,-6.26657253784457,-0.00899880938231945,716.76611328125
1027,1680341607.5133455,29485,-6.254246676920627,-0.27356502413749695,718.8250122070312
1028,1680341644.7177067,29426,-6.26632747318334,0.11061210185289383,702.7646484375
1029,1680341682.1144185,29552,-6.260089793199418,0.11590594798326492,699.9126586914062
1030,1680341719.291681,29493,-6.243011952825891,0.11533165723085403,695.2018432617188
1031,1680341756.6730833,29467,-6.265356808106416,0.09178218990564346,705.8836059570312
1032,1680341794.0720284,29501,-6.247813039931529,-0.1454322189092636,698.3746337890625
1033,1680341831.4720142,29536,-6.2475372810698895,-0.12736408412456512,707.42333984375
1034,1680341868.8322535,29540,-6.238412628335408,-0.18178090453147888,702.2603759765625
1035,1680341906.013026,29525,-6.25224203265369,-0.1419348418712616,701.6826171875
1036,1680341943.4151068,29648,-6.243270764789257,0.025588354095816612,694.4019165039062
1037,1680341980.9936476,29542,-6.253686012715926,0.18676739931106567,704.1509399414062
1038,1680342018.5901458,29626,-6.2564214347437845,0.11984684318304062,704.5227661132812
1039,1680342056.1748607,29572,-6.266976154932681,0.25502943992614746,741.6713256835938
1040,1680342093.765802,29715,-6.2397071811165805,-0.2329050749540329,698.4239501953125
1041,1680342131.1731079,29709,-6.25247653561163,-0.2932089865207672,710.126953125
1042,1680342168.1509292,29610,-6.251800214806024,0.19730418920516968,692.7899780273438
1043,1680342205.7491844,29725,-6.233636598634776,-0.048199404031038284,698.3662109375
1044,1680342242.916576,29736,-6.232775128866327,-0.048563968390226364,701.458984375
1045,1680342280.526881,29644,-6.2367589859133465,0.10339315980672836,702.9826049804688
1046,1680342318.0878675,29731,-6.23650699645158,0.036612365394830704,698.5361328125
1047,1680342355.677761,29626,-6.231224345824364,0.1419474333524704,686.4779663085938
1048,1680342393.0967057,29653,-6.231584108595896,0.18867290019989014,699.2740478515625
1049,1680342430.6610928,29679,-6.238602373274677,0.09276892244815826,699.5258178710938
